84;17;11;96;62;47;52;39;97;36;42;35;44;0;14;0;70;82;55;8;14;88;43;73;51;42;32;88;23;40;70;74;25;7;12;80;96;51;72;76;13;91;83;97;0;60;18;2;41;46;53;22;12;53;86;95;73;37;45;19;15;63;15;57;66;68;10;37;87;33;3;19;10;79;95;23;5;46;72;91;24;30;47;76;86;47;61;71;20;16;6;59;6;52;61;49;75;25;30;32;49;81;15;7;43;34;12;33;58;62;90;27;64;53;95;84;16;38;70;19;7;39;16;70;27;43;12;58;18;46;48;79;15;40;41;43;14;40;33;52;34;27;13;57;26;79;95;52;56;76;32;37;54;10;24;10;64;44;80;99;21;54;15;11;14;11;11;23;12;52;70;76;4;18;84;79;25;58;44;47;48;60;1;41;13;10;24;4;16;31;78;70;59;33;31;80;12;1;43;15;67;71;40;4;6;55;32;36;26;45;85;5;0;32;51;61;52;73;97;4;86;6;7;81;73;99;16;71;86;4;67;23;15;29;80;76;19;97;35;57;78;87;78;71;46;72;69;27;82;69;27;38;3;38;28;60;64;59;30;6;39;61;49;21;77;61;89;71;51;74;41;55;38;40;25;98;28;36;35;0;30;88;89;17;76;28;19;76;0;19;12;60;66;29;18;16;38;56;93;84;83;97;75;7;27;72;0;63;13;30;32;28;24;29;75;50;72;32;45;49;41;12;71;32;61;81;88;8;21;9;60;71;43;50;17;32;13;81;89;4;28;56;63;70;86;84;36;37;53;68;44;5;11;43;43;70;26;43;45;46;83;92;42;4;69;61;84;73;11;43;36;90;43;41;21;85;49;0;45;77;44;51;54;52;64;54;59;99;6;47;5;69;35;42;20;35;13;59;0;25;99;62;25;10;31;54;62;69;22;58;20;25;97;68;2;31;37;89;39;14;1;85;67;63;37;66;55;0;20;85;71;89;0;20;77;82;26;43;20;9;92;89;76;48;27;80;72;67;40;88;98;23;19;85;23;13;95;61;73;64;99;61;49;37;86;31;25;76;90;19;5;93;69;29;22;11;9;18;36;57;94;88;60;31;86;47;69;14;97;63;86;64;70;56;10;30;40;39;61;95;54;95;76;20;83;4;54;90;63;11;4;76;24;16;70;10;1;17;50;38;62;10;79;27;32;40;23;12;18;91;71;69;56;41;2;98;11;39;48;82;93;79;51;85;58;10;39;53;86;0;29;23;88;23;33;44;16;49;88;43;81;41;71;71;40;34;19;83;14;71;99;62;69;67;45;83;58;93;68;22;0;69;26;18;62;47;80;33;8;57;82;62;51;4;1;51;7;80;45;24
90;56;39;14;1;66;54;20;77;50;86;22;81;65;43;11;14;52;8;93;54;85;75;56;88;36;11;64;66;93;75;78;48;43;32;43;30;12;17;96;92;59;56;57;71;60;81;85;61;90;36;55;71;52;69;4;80;83;26;64;55;90;54;84;75;7;74;37;33;99;80;2;34;12;0;94;29;17;84;28;54;25;3;76;56;19;6;96;74;27;63;47;86;53;40;2;5;72;82;63;86;44;52;62;9;34;21;58;51;75;74;63;98;97;10;30;86;77;27;55;1;78;63;5;36;33;16;81;72;98;88;57;35;21;41;10;72;41;67;22;98;48;44;98;53;0;48;88;43;10;15;27;44;26;62;8;81;46;26;75;17;39;86;53;87;16;27;77;56;99;57;45;10;5;57;52;33;64;52;35;84;28;38;61;82;60;13;8;58;33;28;26;15;91;4;58;62;90;11;36;72;71;32;43;53;69;17;39;69;10;74;16;94;90;90;89;1;24;71;26;3;19;18;22;70;31;30;18;0;98;90;43;53;16;63;13;96;94;8;12;43;73;38;48;59;12;31;25;1;15;57;37;19;84;32;52;52;9;72;22;39;99;38;70;19;31;63;78;26;77;92;6;15;58;83;29;81;70;63;58;99;5;16;85;41;52;23;68;83;11;60;86;22;86;73;43;34;67;28;27;49;53;98;23;22;50;22;61;1;2;71;82;46;14;22;33;82;53;28;66;7;94;94;14;17;6;84;28;84;39;94;13;41;35;8;45;6;93;62;91;30;62;67;80;40;78;40;7;64;39;61;81;39;62;20;55;58;83;6;16;66;93;76;61;8;57;40;11;5;77;27;89;91;37;36;45;26;14;74;39;65;76;64;45;78;13;74;79;14;53;86;22;86;45;25;36;85;5;72;82;37;28;2;86;12;71;89;1;25;74;28;44;9;67;50;89;28;31;82;94;83;60;96;51;90;4;2;45;12;99;59;21;41;92;1;37;74;77;33;7;24;72;53;40;25;41;13;19;95;35;7;54;22;78;98;77;32;50;96;8;68;43;88;26;14;6;2;16;65;13;15;51;98;75;69;10;6;56;25;48;90;83;50;76;91;5;98;63;93;24;5;23;81;24;38;80;84;27;25;19;38;97;54;81;20;56;56;47;8;87;70;75;25;47;17;85;93;11;35;9;8;39;23;41;8;92;69;73;37;89;26;79;30;6;9;92;29;68;56;34;48;51;55;5;53;29;97;33;7;52;87;72;92;16;10;99;74;13;73;28;86;83;9;18;61;91;45;18;38;24;56;24;55;0;60;56;84;17;87;78;94;36;65;85;2;53;86;14;95;10;18;16;95;27;47;65;42;36;44;62
84;78;95;82;95;62;17;91;56;54;15;56;25;95;34;50;17;24;16;7;4;30;23;28;6;40;28;27;52;94;14;47;73;25;94;15;41;83;89;39;36;95;58;41;94;62;90;0;93;97;48;17;20;36;57;53;55;67;76;55;33;89;38;61;39;67;83;0;0;18;9;33;35;76;70;9;72;81;33;43;50;28;33;55;46;97;27;36;67;40;59;74;7;33;5;46;56;96;2;27;78;89;99;74;88;14;82;43;65;48;80;73;33;32;5;5;56;83;14;42;39;46;33;60;59;34;26;1;70;23;52;76;79;6;65;60;28;58;67;32;14;83;71;19;60;85;40;75;28;0;90;73;81;60;87;32;56;39;15;53;87;80;73;41;95;4;94;27;66;44;76;97;15;82;27;56;75;14;0;73;94;51;73;69;33;78;94;19;18;33;4;89;42;14;44;33;10;29;23;55;91;13;8;84;23;92;57;99;32;31;56;41;39;42;59;36;7;3;8;17;10;75;8;33;39;87;55;1;37;93;46;46;90;44;82;81;42;88;45;40;20;94;86;87;76;63;50;99;54;7;26;6;20;6;45;15;4;74;45;36;37;56;62;38;85;10;50;94;60;77;93;18;57;67;96;15;89;21;57;76;36;55;46;29;67;39;25;84;98;66;76;68;43;9;3;64;32;47;1;66;12;55;39;76;14;7;48;53;9;30;26;82;16;68;0;82;9;32;71;45;84;66;96;93;1;25;74;48;64;31;83;41;20;91;64;81;15;69;15;59;91;71;75;68;40;94;51;74;8;20;55;99;75;56;81;45;59;46;75;89;33;99;88;77;46;84;62;25;4;19;67;39;17;12;54;12;90;27;52;6;73;99;39;44;76;83;65;63;9;18;21;69;94;26;26;91;83;97;21;56;31;26;70;89;53;15;82;63;1;68;55;31;93;68;15;33;60;44;0;63;18;98;15;86;97;97;45;91;85;63;29;93;6;96;74;46;29;50;90;61;0;2;62;41;63;90;76;25;10;93;30;38;96;57;37;33;10;83;91;55;69;91;77;37;38;61;25;97;93;69;3;9;54;39;62;16;35;73;23;7;21;20;80;92;32;91;96;48;58;41;36;46;58;34;91;9;24;24;3;1;64;79;31;41;90;21;84;57;95;21;97;36;60;84;34;49;10;85;4;47;64;76;38;52;32;56;51;19;47;53;92;10;70;21;42;42;89;39;2;11;7;39;53;37;44;99;86;74;0;42;98;39;20;56;36;88;40;78;8;33;70;64;9;42;29;86;66;38;41;91;60;70;82;93;39;24;23;0;8;33;70;76;19;5;54;52;90;14;84;54;1;10;31;68;41;42;30;10;8;57
33;47;32;8;82;27;56;26;16;11;64;39;70;74;63;93;45;3;88;76;95;51;53;86;90;49;39;14;52;97;94;13;92;50;0;22;44;10;23;26;96;64;98;72;90;61;39;56;5;48;96;27;22;32;62;82;94;45;18;32;88;42;74;18;17;51;47;20;74;40;49;34;79;61;79;31;52;80;96;28;9;82;8;4;0;66;90;60;88;18;28;98;92;91;37;54;89;79;55;38;14;19;82;64;98;61;47;60;52;30;29;13;49;89;23;5;33;70;17;50;60;87;31;56;12;50;42;88;24;25;41;72;25;57;14;89;0;43;5;39;19;30;7;57;88;14;49;3;68;31;20;19;62;4;78;26;88;25;52;47;19;59;36;26;89;56;87;91;74;33;5;89;65;78;31;30;79;73;67;97;1;38;20;92;4;22;10;20;79;88;1;74;91;57;19;59;93;80;68;32;27;58;28;34;26;31;54;83;73;48;46;14;57;54;46;80;38;44;22;67;45;67;11;86;32;31;97;7;59;71;36;98;4;35;70;43;10;85;65;73;67;27;47;31;41;86;16;36;10;38;20;49;58;1;86;59;46;41;2;95;33;46;23;1;11;47;9;22;84;2;70;53;78;48;99;18;19;80;45;45;14;61;97;20;51;87;39;3;49;10;97;68;83;70;39;21;3;46;20;93;76;94;52;7;68;67;70;10;2;67;40;65;96;56;80;72;49;3;49;23;8;6;72;74;5;1;69;8;8;77;14;72;60;51;69;19;8;89;52;83;17;29;0;82;70;31;71;27;89;67;72;0;96;96;85;69;22;78;2;66;98;61;1;24;52;67;5;44;86;60;63;60;50;66;6;78;5;90;3;74;29;41;18;41;5;14;75;63;66;99;97;30;87;86;85;55;27;75;29;2;26;27;40;28;3;12;49;30;90;6;64;32;74;27;36;56;43;60;19;38;91;41;78;87;63;32;72;64;81;50;50;29;60;1;48;2;1;89;37;93;64;45;73;59;35;65;56;59;49;28;12;67;56;91;10;84;49;53;65;71;39;84;49;39;56;34;71;72;79;33;55;53;23;26;73;46;68;18;51;97;76;13;15;52;38;83;73;69;91;63;53;47;24;65;53;79;96;33;3;1;93;84;79;15;72;58;44;29;17;64;16;30;1;67;94;25;69;96;1;72;60;2;81;16;80;8;29;57;72;93;49;34;14;50;4;92;34;99;80;80;39;43;51;27;46;22;46;56;71;28;10;0;32;30;40;91;2;62;35;64;28;86;57;24;14;82;15;50;63;2;91;70;16;20;33;17;51;54;69;57;61;73;86;44;83;49;1;83;10;12;89;71;63;15;51;52;86;26;12;64
6;95;92;68;37;39;84;11;97;23;40;48;92;78;2;55;0;12;41;64;80;32;40;50;13;19;7;0;69;80;30;24;41;5;50;66;81;17;7;43;65;89;86;87;72;40;79;84;12;95;52;73;85;48;83;74;55;41;55;18;32;83;42;16;92;15;7;87;28;36;74;82;5;97;98;90;45;52;78;72;40;22;87;73;28;56;38;93;21;75;10;39;62;89;11;82;47;69;95;56;33;91;56;76;21;69;68;87;49;93;28;2;62;82;77;9;95;68;87;35;77;13;65;53;25;34;20;15;86;16;43;75;57;21;38;48;66;11;51;59;88;50;43;28;46;7;77;79;11;1;86;78;82;59;79;20;26;2;50;87;49;52;1;32;49;53;45;41;44;29;43;84;17;28;47;26;69;36;6;18;57;40;4;85;29;64;93;97;42;18;21;63;61;64;10;35;49;11;79;93;62;35;35;81;57;2;61;53;12;52;50;89;95;31;30;8;48;16;2;84;59;47;98;25;7;79;22;53;18;11;77;58;57;13;56;21;5;22;27;27;3;40;85;89;67;32;67;29;33;1;86;33;8;94;33;14;37;9;74;77;79;8;34;0;75;91;31;82;75;9;2;25;88;75;80;19;62;9;57;74;11;93;19;16;25;43;50;63;79;41;83;96;48;49;48;95;5;84;13;76;1;85;53;24;99;60;44;32;13;14;51;28;51;99;65;86;89;18;75;31;41;67;2;33;25;6;77;38;27;85;14;77;95;81;73;26;39;94;17;64;98;17;49;65;90;55;45;49;83;62;6;87;9;82;34;33;82;19;99;92;83;6;5;28;0;73;33;69;25;39;46;94;0;11;32;23;17;37;43;69;61;28;54;64;79;26;68;12;47;40;43;19;94;25;80;92;12;21;64;16;22;75;23;44;15;11;86;98;49;11;15;45;76;30;31;55;51;40;48;73;5;20;22;85;95;26;99;75;30;40;11;96;72;26;46;85;4;10;49;67;39;70;63;35;24;97;43;64;93;24;40;71;73;91;11;2;53;38;48;89;11;11;67;8;0;19;72;49;83;46;51;41;91;81;33;35;56;86;60;98;83;35;81;5;0;39;22;81;15;44;32;65;61;60;55;28;2;55;35;5;24;93;81;47;73;98;79;91;57;76;45;66;77;50;5;76;30;61;8;60;96;91;34;38;13;85;79;31;25;5;32;1;51;55;73;90;53;34;32;1;60;31;23;39;99;66;88;11;54;78;97;40;46;75;8;33;58;42;33;88;19;47;66;51;43;44;15;21;77;14;22;95;29;7;99;65;67;95;39;47;96;68;77;46;7;91;54;76;46;39;31;11;0;44;82;12;64;72;95;55
51;66;34;39;56;2;11;39;75;43;65;63;3;85;91;50;70;19;44;52;89;38;75;37;83;11;94;85;25;87;0;95;99;84;96;30;33;37;90;5;80;15;0;3;73;68;7;14;52;31;41;44;27;43;65;12;91;96;56;44;7;25;13;87;42;70;63;19;89;60;17;33;29;38;71;73;38;71;63;15;4;80;32;94;45;55;67;56;18;84;39;36;80;45;98;54;2;13;61;3;4;88;25;92;13;8;15;89;71;92;74;19;33;41;40;27;93;19;42;86;2;7;1;4;21;80;53;83;40;16;71;24;10;60;10;16;54;40;80;37;40;78;84;25;10;19;3;38;5;71;61;82;70;74;0;96;86;20;70;33;55;31;48;55;21;49;9;73;30;24;72;52;39;4;46;23;23;75;94;2;76;14;78;68;55;88;53;35;59;14;29;33;70;46;81;8;29;29;4;61;9;30;7;80;98;9;43;66;28;77;73;10;26;68;56;41;53;79;99;32;95;73;13;16;95;39;82;92;22;37;93;93;71;33;92;46;6;97;70;45;45;87;7;82;40;18;7;1;89;40;54;50;29;71;66;36;16;91;85;59;26;50;43;90;83;79;38;92;75;10;34;55;9;54;87;7;66;31;75;76;31;80;2;81;82;43;64;0;67;56;29;14;12;10;18;94;44;16;99;61;80;14;26;79;6;98;40;75;84;58;69;85;16;9;27;46;47;61;7;39;15;38;25;18;80;20;43;98;35;92;62;49;32;14;96;17;53;23;75;84;3;88;16;8;87;44;98;3;82;72;47;83;8;59;45;41;88;7;99;86;55;41;40;91;95;19;53;1;12;10;92;24;85;23;36;26;21;17;31;36;21;40;16;62;45;79;41;72;68;54;28;46;24;89;28;61;48;24;12;67;90;96;90;71;80;22;97;84;23;19;19;71;76;62;64;15;25;77;46;16;78;81;33;58;82;46;0;95;95;74;78;97;5;64;45;24;49;44;82;22;82;56;48;49;34;57;69;61;25;13;36;70;78;96;88;9;63;31;89;33;22;2;89;49;40;22;66;11;17;40;65;81;95;23;34;22;32;84;23;25;76;39;70;81;37;7;18;8;75;35;60;17;54;49;0;79;66;98;8;12;91;58;44;84;48;55;75;55;62;66;77;79;8;64;56;82;31;7;11;33;3;57;35;81;79;47;26;46;22;54;55;33;76;11;33;18;95;85;33;82;32;63;46;9;58;81;9;89;92;17;48;58;86;74;8;33;22;62;4;0;28;29;32;8;10;43;3;96;30;38;87;45;73;29;1;40;10;25;23;98;37;36;53;4;6;96;46;1;3;99;95;32;80;33;54;2;31;38;99;15
78;13;59;53;30;2;85;57;73;68;23;96;39;6;63;91;75;27;1;13;96;1;92;31;42;55;65;40;74;98;9;72;26;7;19;23;77;0;74;4;11;89;27;35;76;98;93;74;69;62;27;3;36;85;19;76;21;27;11;74;37;44;82;75;59;50;70;31;87;39;13;75;53;97;2;7;74;57;54;43;61;90;70;12;70;6;36;40;88;42;2;49;89;99;67;67;6;52;76;25;28;62;86;29;48;52;49;38;83;11;2;63;73;67;13;46;73;70;4;53;14;29;42;44;37;63;85;53;30;34;1;22;80;28;15;99;4;41;63;18;56;97;57;76;40;38;76;21;86;20;93;35;47;23;11;99;19;42;92;84;66;96;8;48;10;79;83;44;52;13;42;32;7;86;96;17;72;66;4;99;87;63;67;9;40;65;74;57;17;15;80;62;48;78;51;60;89;8;65;60;55;31;69;72;78;61;27;61;26;94;27;52;37;92;97;2;28;98;7;44;5;25;27;36;33;80;83;29;34;36;27;63;0;43;44;55;94;95;30;79;38;13;30;22;88;27;24;55;80;48;31;90;0;21;55;29;4;33;38;98;78;98;26;90;66;63;52;94;48;42;8;33;67;28;6;92;94;4;47;5;55;27;48;85;4;36;63;79;88;14;50;60;56;31;1;39;86;40;55;25;75;30;6;38;40;98;23;71;14;63;35;99;86;33;42;50;49;41;85;30;99;73;5;34;91;48;77;35;27;66;6;53;48;21;30;25;20;10;45;6;13;91;64;25;79;51;74;23;88;50;90;45;55;25;25;2;24;72;46;91;21;87;44;48;57;81;50;64;2;17;29;39;95;79;16;8;8;80;55;40;73;53;46;76;76;60;98;22;95;27;1;48;63;53;85;26;47;16;68;97;0;9;20;71;21;50;49;76;9;17;93;43;17;6;18;67;40;67;71;96;82;27;68;74;15;81;75;41;93;90;60;92;12;57;40;64;33;75;55;25;11;22;13;78;34;57;30;57;35;18;85;79;44;71;14;72;40;45;56;39;75;8;82;19;56;1;31;59;66;53;34;65;12;46;85;60;14;90;40;57;50;18;5;75;4;81;48;40;42;67;23;87;19;16;50;2;40;94;21;32;26;71;91;81;83;20;67;97;86;54;57;50;5;98;88;56;2;6;14;75;53;90;17;98;30;46;45;95;96;82;20;19;68;7;31;79;27;23;91;83;13;50;53;88;10;73;82;21;27;93;99;33;79;46;79;36;53;92;51;37;74;71;1;4;34;38;81;97;67;8;29;79;14;31;61;3;37;29;88;57;64;24;68;2;82;86;40;22;28;95;26;34;72;54;8;42;48;48;53;71
91;84;53;19;63;20;19;48;84;76;98;24;4;94;72;49;3;98;22;48;97;58;68;72;82;95;6;60;22;18;54;88;75;16;65;79;71;49;39;61;67;91;37;52;96;1;29;78;81;58;39;49;26;5;74;33;16;81;36;68;13;59;25;66;21;10;48;88;28;93;78;54;59;60;81;6;20;16;75;80;65;28;78;63;79;5;61;70;42;32;63;89;12;70;47;7;65;71;30;85;52;41;49;88;80;85;89;66;24;67;12;99;6;55;2;85;80;62;86;16;49;78;45;96;30;89;41;89;12;73;40;49;85;90;27;23;78;90;83;94;15;94;46;74;19;63;83;56;67;62;27;3;85;14;35;74;95;53;58;90;43;0;53;50;27;63;13;15;27;78;6;90;78;92;0;54;32;71;77;66;6;84;21;50;46;36;64;71;55;53;28;25;32;93;50;15;40;95;46;56;50;67;29;88;55;36;25;93;14;80;42;24;76;91;83;59;79;3;4;91;99;42;60;74;50;80;58;85;41;85;13;37;24;20;16;38;55;32;94;9;10;70;56;74;11;4;49;40;9;91;35;37;90;55;56;7;7;54;38;75;78;40;51;29;67;5;99;55;75;44;3;47;9;95;80;28;85;85;63;46;31;17;75;49;49;76;46;69;64;8;31;0;93;18;31;70;19;27;7;6;4;94;65;64;88;88;27;94;74;28;22;22;91;92;44;60;64;1;79;90;58;30;90;66;13;2;53;90;64;10;9;57;78;56;41;36;52;10;61;60;48;51;94;36;86;9;9;1;74;70;5;17;48;16;48;74;3;99;50;85;35;37;30;64;19;64;43;34;51;7;8;54;40;18;42;6;35;54;79;4;93;52;16;94;5;91;9;61;8;66;33;53;59;75;25;11;21;30;17;22;65;74;49;66;61;51;77;29;74;41;39;48;19;46;92;82;21;36;59;27;54;81;26;85;74;55;94;64;93;31;84;5;37;57;39;18;2;49;32;53;14;80;87;66;27;84;33;13;83;42;89;84;70;89;67;83;48;64;92;5;56;12;35;43;56;33;11;61;6;73;80;72;4;5;13;74;94;59;57;90;21;81;81;50;41;0;34;48;90;55;70;37;57;26;97;1;44;43;10;93;73;71;6;9;61;17;80;65;76;92;88;88;6;1;84;75;31;85;2;56;99;62;71;50;2;43;14;77;8;11;30;51;49;64;17;50;74;71;88;23;19;69;71;97;67;81;30;55;42;21;70;59;41;53;93;10;0;55;7;18;2;3;57;65;62;37;39;42;83;34;1;59;96;78;37;30;91;73;83;20;12;59;35;86;40;70;10;95;70;7;49;18;64;70;20;16;11;6;35;30
42;88;71;8;20;11;62;62;15;63;18;26;72;86;5;43;68;71;25;91;27;43;71;76;84;82;95;26;57;21;18;84;38;53;78;24;87;26;65;29;8;47;80;7;88;22;45;78;64;77;48;40;81;43;2;98;17;95;23;37;15;36;4;94;44;33;87;19;7;81;56;41;5;95;83;79;63;63;88;61;36;17;61;80;73;77;3;94;50;80;6;92;2;28;13;71;42;85;62;54;34;26;71;82;21;6;35;85;60;23;34;53;6;62;0;98;74;24;21;67;30;93;69;26;74;63;38;77;82;11;37;78;1;33;26;10;46;79;59;66;42;18;34;26;46;53;85;40;27;15;96;18;64;95;24;41;57;44;7;57;68;58;3;48;86;56;52;73;35;90;52;95;64;54;24;11;58;42;80;21;78;97;49;67;15;18;13;5;9;84;52;1;71;1;98;84;15;86;40;90;0;12;5;36;62;1;53;10;71;12;83;15;64;86;79;70;8;36;33;67;42;46;63;50;37;50;23;62;55;40;96;72;1;90;21;65;92;13;4;13;64;3;34;97;1;37;37;85;22;28;75;78;53;73;47;53;48;54;99;11;77;90;54;30;15;11;13;74;64;13;77;95;31;19;3;39;12;66;49;99;13;38;40;27;64;17;18;28;42;67;16;38;13;92;36;73;48;3;81;89;24;62;20;8;50;80;47;33;69;7;41;82;4;99;97;39;50;26;66;97;92;85;31;97;96;38;81;38;83;29;91;8;84;59;75;51;17;31;76;83;70;85;58;35;26;34;33;13;95;96;23;21;37;83;97;39;31;23;11;11;98;8;50;40;16;32;97;45;24;46;22;19;50;82;26;7;26;96;71;62;5;67;43;86;6;69;71;0;62;36;19;94;19;64;84;62;34;18;19;93;36;88;89;48;74;4;71;54;57;89;12;35;51;49;6;31;65;64;34;46;61;96;83;87;26;28;99;85;98;64;73;8;77;78;26;17;78;94;12;2;97;16;43;72;23;84;42;70;58;53;96;70;83;72;31;39;4;1;21;46;4;86;56;92;16;4;57;73;22;89;53;70;51;31;48;44;53;11;63;42;85;28;26;44;68;3;24;4;46;86;12;76;73;66;97;11;60;51;55;19;26;69;47;69;0;26;18;52;23;86;86;93;37;79;60;75;59;11;24;13;79;53;26;36;76;77;97;84;34;37;84;1;55;44;15;16;81;57;44;41;84;72;81;60;99;19;38;93;6;21;51;48;27;41;40;73;42;10;93;23;29;33;17;85;2;85;37;93;64;44;94;2;67;82;29;7;71;66;36;57;38;3;78;12;86;35;73;14;3;41;73;70;63;21;12;50;54;95;57;14
81;44;29;61;27;48;81;45;12;32;1;75;74;35;84;26;55;4;99;66;11;23;90;22;70;23;39;46;69;78;52;76;8;22;76;94;73;17;85;37;53;28;1;70;39;98;96;28;36;86;95;49;95;91;3;57;54;6;91;3;9;35;75;33;80;25;66;51;59;89;52;38;19;61;12;82;21;19;82;72;27;10;9;82;83;2;80;17;19;18;40;67;25;81;28;18;52;68;90;14;31;44;68;46;34;57;30;34;78;20;35;34;23;18;76;98;25;93;49;78;45;48;32;40;49;85;12;37;33;94;30;53;29;68;40;82;41;63;48;26;72;46;39;98;83;5;43;7;5;29;93;59;18;12;69;82;11;27;97;49;44;92;0;84;90;81;5;55;78;93;56;62;44;22;6;98;9;34;57;43;42;5;32;4;0;70;34;17;99;58;71;14;65;99;81;79;45;55;8;1;0;88;28;12;72;30;15;96;5;70;73;77;70;53;6;39;60;96;83;19;47;88;55;19;22;42;96;44;40;26;53;54;25;56;43;54;76;20;31;69;55;38;11;28;85;93;43;11;92;42;19;49;72;88;54;11;32;8;90;30;33;70;55;79;17;19;51;13;10;52;63;39;65;13;63;8;77;26;34;28;98;85;52;98;7;3;82;37;2;32;21;67;30;0;35;85;83;31;11;65;42;30;1;39;78;79;84;58;24;45;33;5;73;61;31;48;18;56;72;13;37;14;10;78;31;95;9;64;77;78;24;45;15;68;86;68;83;12;19;27;19;23;12;56;98;16;93;68;69;87;67;26;59;97;28;27;19;23;8;83;69;19;81;46;21;88;89;4;75;62;65;5;37;44;94;13;2;54;79;14;2;41;94;90;11;97;85;17;40;58;49;60;3;36;58;99;42;66;35;10;27;88;93;6;21;61;89;15;3;15;25;65;43;94;80;28;25;90;34;23;2;72;64;16;13;4;1;0;86;94;71;36;18;69;87;13;48;87;68;49;8;70;14;24;32;83;16;9;55;30;74;51;31;12;7;54;23;76;93;16;59;89;29;8;44;89;46;74;6;67;79;37;21;84;15;31;57;40;83;29;88;91;45;56;20;19;4;6;61;32;90;72;94;51;90;18;41;5;80;43;36;42;2;88;50;36;29;46;96;76;97;83;92;63;28;67;43;73;87;25;84;40;12;74;77;7;43;70;94;96;90;51;59;40;93;45;89;56;5;84;89;58;9;85;35;6;79;31;23;22;75;68;18;55;58;96;30;28;11;42;93;59;51;0;85;45;23;52;70;82;78;87;67;3;35;26;30;26;39;70;28;11;47;72;21;22;33;4;81;96;15;60;45;63;90;29;6;9;0;90
82;27;61;40;43;87;0;15;19;31;65;3;89;40;14;81;12;79;78;63;11;19;70;73;66;17;42;4;12;6;20;21;26;49;87;1;50;6;29;33;21;18;84;50;31;12;71;4;49;9;17;26;30;36;78;63;56;87;73;25;45;96;3;13;11;43;77;39;53;13;30;5;49;45;41;93;35;20;41;54;45;38;55;2;88;93;91;89;70;24;44;63;32;3;88;25;15;71;39;87;34;31;50;35;78;11;77;85;95;84;28;36;45;19;79;7;41;0;24;17;52;87;68;28;68;67;72;46;56;15;78;64;81;54;19;13;87;19;24;77;16;5;93;86;96;7;17;13;23;80;84;14;46;21;34;46;62;22;67;10;38;30;28;79;6;63;55;91;99;65;20;21;75;47;0;46;93;82;32;60;50;58;22;76;31;63;17;59;19;73;50;65;52;13;38;86;77;14;80;32;52;26;14;58;60;62;39;99;21;87;53;80;89;6;60;80;8;52;48;42;46;95;71;25;14;55;69;62;8;14;69;79;2;99;8;24;43;64;15;68;24;18;38;31;19;70;75;45;53;58;77;25;65;37;85;56;54;88;43;5;92;77;90;6;18;73;77;89;98;35;36;43;36;79;18;28;57;40;6;44;79;24;8;50;36;43;13;64;13;51;70;55;21;9;76;47;27;31;13;46;92;85;47;18;22;34;88;86;19;57;99;14;82;98;26;68;68;40;69;74;59;13;75;47;65;80;22;26;3;71;1;25;27;59;51;93;76;90;27;2;55;27;45;56;51;55;72;22;83;7;78;86;61;38;86;79;10;0;52;41;11;61;83;48;56;73;87;23;47;32;91;78;12;67;19;32;67;19;95;9;8;0;43;95;92;14;63;88;73;71;83;76;37;86;90;93;44;97;0;77;68;49;74;51;15;99;73;94;18;53;12;90;5;43;32;11;18;87;55;41;10;98;50;75;48;15;40;26;76;26;88;70;19;17;40;59;25;92;79;92;41;69;69;19;59;92;71;94;53;79;75;56;41;58;67;70;99;99;2;0;59;46;18;92;65;42;71;87;2;73;85;26;8;62;0;40;28;30;15;55;44;46;73;96;50;32;28;60;49;70;60;26;89;79;33;94;50;77;53;17;21;83;92;80;94;49;48;79;58;26;41;68;83;46;55;13;73;21;41;33;13;10;38;31;13;58;36;29;28;6;90;51;77;98;34;61;53;92;2;1;83;48;2;22;29;92;43;42;23;20;20;28;35;20;3;10;45;60;67;35;12;19;50;51;36;89;91;85;12;94;59;80;19;40;49;65;8;15;2;21;15;93;5;8;86;61;16;56;94;23;15;93;25;66;89;64;98;50;85;39
